Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
2025099;Dauriya;Dauriya;Dauria,Daurija,Dauriya,Daurskoye,Даурия;P;PPL;RU;Russian Federation;;93;;;;4058;;677;Asia/Chita;2016-10-16;Russian Federation;49.93333, 116.86667
2025256;Chumikan;Chumikan;Chumikan,Chumukan,Tsjumikan,Чумикан;P;PPL;RU;Russian Federation;;30;;;;1305;;6;Asia/Vladivostok;2012-10-06;Russian Federation;54.71857, 135.3163
2027468;Arsen’yev;Arsen'yev;Arsen'ev,Arsen'yev,Arsenjev,Arsen’yev,Semenovka,Арсеньев;P;PPL;RU;Russian Federation;;59;;;;58700;;179;Asia/Vladivostok;2020-06-10;Russian Federation;44.15254, 133.27791
2028078;Aginskoye;Aginskoye;Aga,Aginskoe,Aginskoje,Aginskoye,Agińskoje,aginseukoye,Ага,Агинское,Агинскоје,아긴스코예;P;PPLA2;RU;Russian Federation;;93;2028094;2028079;;17496;;675;Asia/Chita;2016-11-29;Russian Federation;51.1, 114.53
2119626;Yagodnoye;Yagodnoye;Jagodnoe,Jagodnoje,Yagodnoy,Yagodnoye,Yagodnyy,Yagodnöy,Ягодное;P;PPL;RU;Russian Federation;;44;;;;3921;;480;Asia/Magadan;2012-10-06;Russian Federation;62.52406, 149.62827
2120591;Tilichiki;Tilichiki;Telichiki,Tilichiki,Tilichiky,Tilighiki,Tilitsjiki,Тиличики;P;PPL;RU;Russian Federation;;92;;;;1968;;12;Asia/Kamchatka;2012-10-06;Russian Federation;60.42795, 166.05764
6417525;Posëlok Mar’ino;Poselok Mar'ino;Poselok Mar'ino,Posjolok Mar'ino,Posëlok Mar’ino,Посёлок Марьино;P;PPL;RU;Russian Federation;;47;;;;1500;;170;Europe/Moscow;2012-09-20;Russian Federation;55.55, 37.32
6418146;Chertanovo Yuzhnoye;Chertanovo Yuzhnoye;Chertanovo Vtoroe,Chertanovo Yuzhnoye,Poselok Mosgazoprovod,Posëlok Mosgazoprovod,Чертаново Второе;P;PPLX;RU;Russian Federation;;48;;;;142000;;191;Europe/Moscow;2016-04-11;Russian Federation;55.59072, 37.59519
6695754;Kogalym;Kogalym;KGP,Kagalym,Kogalim,Kogalom,Kogalym,Kogalymas,Kogalîm,Kogalõm,Kogalım,Kogałym,Koqalim,Koqalım,ke jia lei mu,kogarimu,kwgalym,kwghalym,Кагалым,Когалим,Когалым,كوغاليم,کوگالیم,コガリム,科加雷姆;P;PPL;RU;Russian Federation;;32;;;;57800;;93;Asia/Yekaterinburg;2019-09-05;Russian Federation;62.26537, 74.47906
11886886;Semiozerje;Semiozerje;Semiozer'e,Semiozjor'e,Семиозерье,Семиозёрье;P;PPL;RU;Russian Federation;;42;;;;1506;90;85;Europe/Moscow;2018-06-20;Russian Federation;60.32018, 29.29705
12188498;Pravohettinskiy;Pravohettinskiy;Pravokhettinskij,Правохеттинский;P;PPL;RU;Russian Federation;;87;;;;1167;;38;Asia/Yekaterinburg;2020-09-19;Russian Federation;65.4496, 73.53098
462169;Zolotukhino;Zolotukhino;Zolotukhino,Золотухино;P;PPLA2;RU;Russian Federation;;41;;;;4886;;183;Europe/Moscow;2023-10-06;Russian Federation;52.08706, 36.37896
462357;Znamenka;Znamenka;Znamenka,Знаменка;P;PPL;RU;Russian Federation;;72;;;;8915;;120;Europe/Moscow;2022-11-11;Russian Federation;52.41836, 41.43178
465726;Zadonsk;Zadonsk;Sadonsk,Zadons'k,Zadonsk,zadwnsk,zha dong si ke,Задонск,Задонск балһсн,Задонськ,زادونسك,زادونسک,扎東斯克;P;PPLA2;RU;Russian Federation;;43;;;;10326;;127;Europe/Moscow;2023-12-11;Russian Federation;52.3904, 38.9261
466013;Yuzhnyy-Kospashskiy;Yuzhnyy-Kospashskiy;Juzhnyj Kospashskij,Juzhnyj-Kospashskij,Juzjnyj Kospasjskij,Yuzhnyy-Kospashskiy,Южный Коспашский,Южный-Коспашский;P;PPL;RU;Russian Federation;;90;;;;2275;;432;Asia/Yekaterinburg;2014-06-26;Russian Federation;58.9725, 57.759
466200;Yuryuzan’;Yuryuzan';Jurjuzan,Jurjuzan',Yuryuzan',Yuryuzan’,Юрюзань;P;PPL;RU;Russian Federation;;13;;;;13424;;398;Asia/Yekaterinburg;2012-01-17;Russian Federation;54.86333, 58.42194
468409;Yefimovskiy;Yefimovskiy;Efimovskij,Jefimovskij,Jefimowskoje,Yefimova,Yefimovskaya,Yefimovskiy,Ефимовский;P;PPL;RU;Russian Federation;;42;575409;;;3622;;178;Europe/Moscow;2016-08-15;Russian Federation;59.49639, 34.67222
468560;Yayva;Yayva;Jajva,Yayva,Яйва;P;PPL;RU;Russian Federation;;90;;;;10615;;137;Asia/Yekaterinburg;2012-04-05;Russian Federation;59.3347, 57.2592
468902;Yaroslavl;Yaroslavl;Giaroslavl,IAR,Iaroslavia,Iaroslavl,Jaraslaul',Jaroslavelj,Jaroslavl,Jaroslavl',Jaroslavl' osh,Jaroslavla,Jaroslavlis,Jaroslavlj,Jaroslavul,Jaroslavļa,Jaroslavľ,Jaroslaw,Jaroslawl,Jaroszlavl,Jarosław,Yaroslavl,iaroslavli,ya luo si la fu er,ya ro sla fl,yaloseullabeul,yaroslava,yarosuravuri,yarwslafl,yarwslawl,yrwslbl,Γιαροσλάβλ,Јарослављ,Яраслаўль,Ярославль,Ярославль ош,Ярославъл,Յարոսլավլ,ירוסלבל,ياروسلافل,یاروسلاول,यरोस्लाव,यारोस्लाव,ยาโรสลาฟล์,იაროსლავლი,ヤロスラヴリ,雅罗斯拉夫尔,야로슬라블;P;PPLA;RU;Russian Federation;;88;;;;608722;;103;Europe/Moscow;2022-10-16;Russian Federation;57.62987, 39.87368
469178;Yanaul;Yanaul;Janaul,Yanaul,Янаул;P;PPL;RU;Russian Federation;;08;;;;27963;;99;Asia/Yekaterinburg;2012-04-05;Russian Federation;56.2751, 54.9338
472357;Volosovo;Volosovo;Volasava,Volosova,Volosovo,Volossova,Volossovo,Vólosovo,Wolosowo,Wolossowo,Wołosowo,bollosobo,fwlwswfw,volosovo,wo luo suo wo,wwlwswfw,Воласава,Волосово,فولوسوفو,وولوسوفو,ვოლოსოვო,沃洛索沃,볼로소보;P;PPL;RU;Russian Federation;;42;;;;12096;;137;Europe/Moscow;2019-09-05;Russian Federation;59.44525, 29.48911
474916;Verkhniy Mamon;Verkhniy Mamon;Verkhne Mamon,Verkhnij Mamon,Verkhniy Mamon,Верхний Мамон;P;PPL;RU;Russian Federation;;86;;;;8278;;94;Europe/Moscow;2019-09-02;Russian Federation;50.1635, 40.3832
476732;Vasil’sursk;Vasil'sursk;Basiliopolis ad Suram,Shurdyng,Vasil Soursk,Vasil'surs'k,Vasil'sursk,Vasilsoersk,Vasilsursk,Vasilsurski,Vasil’sursk,Vassilsoursk,Wasilsursk,Wassilsursk,fasylswrsk,vuashirisurusuku,wa xi li su er si ke,wasylswrsk,wasylswrzk,Василсурск,Василсурски,Васильсурск,Васільсурск,Васільсурськ,Шурдӱҥ,Шурдӹнг,فاسيلسورسك,واسیلسورزک,واسیلسورسک,ヴァシリスルスク,瓦西里苏尔斯克,瓦西里蘇爾斯克;P;PPL;RU;Russian Federation;;51;;;;1038;100;144;Europe/Moscow;2020-06-10;Russian Federation;56.13139, 46.016
477192;Valuyki;Valuyki;Valujki,Valuyki,Waluiki,Валуйки;P;PPL;RU;Russian Federation;;09;;;;35887;;90;Europe/Moscow;2023-06-03;Russian Federation;50.2035, 38.1067
477789;Usukhchay;Usukhchay;Usukhchaj,Usukhchay,Usukhtsjaj,Усухчай;P;PPLA2;RU;Russian Federation;;17;;;;1966;;878;Europe/Moscow;2023-10-06;Russian Federation;41.42245, 47.91318
478704;Urma;Urma;Urma,Урма;P;PPL;RU;Russian Federation;;17;;;;3515;;1201;Europe/Moscow;2019-05-08;Russian Federation;42.53894, 47.28639
478757;Uren’;Uren';Ur,Uren,Uren',Uren’,Uryn,Ур,Урень,Урын,Үrən,Үрән;P;PPLA2;RU;Russian Federation;;51;;;;12309;;118;Europe/Moscow;2023-12-11;Russian Federation;57.46125, 45.78558
479703;Uchaly;Uchaly;Uchaly,Utsjaly,Учалы;P;PPL;RU;Russian Federation;;08;;;;37788;;524;Asia/Yekaterinburg;2013-08-13;Russian Federation;54.35806, 59.43611
482761;Tirlyanskiy;Tirlyanskiy;Tirljanskij,Tirlyanskiy,Tirlyanskiy Zavod,Тирлянский;P;PPL;RU;Russian Federation;;08;;;;5758;;536;Asia/Yekaterinburg;2012-01-17;Russian Federation;54.2109, 58.5806
483341;Ternovka;Ternovka;Ternovka,Терновка;P;PPL;RU;Russian Federation;;86;;;;4703;;151;Europe/Moscow;2023-08-14;Russian Federation;51.67523, 41.63294
483551;Tyoply Stan;Tyoply Stan;Nizhniy Teplyy Stan,Tjoplyj Stan,Тёплый Стан;P;PPLX;RU;Russian Federation;;48;562221;;;125000;;240;Europe/Moscow;2016-03-31;Russian Federation;55.62047, 37.49338
483692;Temizhbekskaya;Temizhbekskaya;Temijbekskaia,Temijbékskaia,Temizhbeks'ka,Temizhbekskaja,Temizhbekskaya,Temizhbékskaya,Temizjbekskaja,Tyemizhbekskaya,tmyzhbkskaya,Темижбекская,Темижбекскаја,Теміжбекська,تمیژبکسکایا;P;PPL;RU;Russian Federation;;38;;;;6111;;121;Europe/Moscow;2012-01-17;Russian Federation;45.44556, 40.845
484646;Tambov;Tambov;TBW,Tambof,Tambou,Tambov,Tambova,Tambovas,Tambovia,Tambow,Tombu,tambopeu,tambwf,tan bo fu,tanbofu,tmbwb,Тамбов,Тамбоў,Томбу,טמבוב,تامبوف,ტამბოვი,タンボフ,坦波夫,탐보프;P;PPLA;RU;Russian Federation;;72;;;;293661;;128;Europe/Moscow;2022-10-05;Russian Federation;52.73169, 41.44326
486968;Stupino;Stupino;Elektrovoz,Stoepino,Stoupino,Stupina,Stupino,Stúpino,astwpynw,si tu pi nuo,stwbynw,stwpynw,Ступино,Ступино балһсн,Ступіна,Ступіно,استوپینو,ستوبينو,ستوپینو,斯图皮诺;P;PPLA2;RU;Russian Federation;;47;;;;60999;;184;Europe/Moscow;2023-07-11;Russian Federation;54.89735, 38.06796
487372;Storozhevaya;Storozhevaya;Storozhevaja,Storozhevaya,Storozjevaja,Storzhevaya,Сторожевая;P;PPL;RU;Russian Federation;;27;;;;7986;;923;Europe/Moscow;2012-01-17;Russian Federation;43.87886, 41.45143
489063;Staraya Stanitsa;Staraya Stanitsa;Staraja Stancija,Staraja Stanitsa,Staraya Stanitsa,Старая Станция;P;PPL;RU;Russian Federation;;38;;;;7145;;161;Europe/Moscow;2012-02-28;Russian Federation;45.0098, 41.1512
489495;Sredniy Ikorets;Sredniy Ikorets;Sredne Ikorets,Srednij Ikorec,Srednij Ikorets,Sredniy Ikorets,Средний Икорец;P;PPL;RU;Russian Federation;;86;;;;3273;;87;Europe/Moscow;2012-01-17;Russian Federation;51.06749, 39.75838
489741;Spassk-Ryazanskiy;Spassk-Ryazanskiy;Spassk,Spassk-Rjasanski,Spassk-Rjazanskij,Spassk-Ryazanskiy,Спасск-Рязанский;P;PPLA2;RU;Russian Federation;;62;;;;8655;;108;Europe/Moscow;2023-06-14;Russian Federation;54.40844, 40.37664
490064;Sovetskaya;Sovetskaya;Chernyshevskaya,Sovetskaja,Sovetskaya,Советская;P;PPL;RU;Russian Federation;;61;;;;2293;;74;Europe/Moscow;2012-01-17;Russian Federation;49.00912, 42.12178
491660;Smolino;Smolino;Smolino,Смолино;P;PPL;RU;Russian Federation;;51;472482;;;2481;;89;Europe/Moscow;2019-03-07;Russian Federation;56.27526, 43.09109
492502;Sizyy Bugor;Sizyy Bugor;Sizyj Bugor,Sizyy Bugor,Syzyy Bugor,Сизый Бугор;P;PPL;RU;Russian Federation;;07;;;;1582;;-24;Europe/Astrakhan;2019-07-15;Russian Federation;46.21343, 48.50462
493452;Shumikhinskiy;Shumikhinskiy;Goreloye,Shumikhinskij,Shumikhinskiy,Sjumikhinskij,Шумихинский;P;PPL;RU;Russian Federation;;90;;;;2192;;339;Asia/Yekaterinburg;2019-08-19;Russian Federation;58.7448, 57.6926
494900;Shemysheyka;Shemysheyka;Shemyshejka,Shemysheyka,Shemyshleyka,Sjemysjejka,Шемышейка;P;PPL;RU;Russian Federation;;57;;;;6619;;169;Europe/Moscow;2012-01-17;Russian Federation;52.89196, 45.39282
497927;Segezha;Segezha;Poselok Segezha,Posëlok Segezha,Segesha,Segeza,Segezha,Segezja,Segeža,Sekee,Сегежа;P;PPLA2;RU;Russian Federation;;28;;;;33354;;89;Europe/Moscow;2023-12-11;Russian Federation;63.74549, 34.31614
499404;Sagopshi;Sagopshi;Nogtsard,Sagopsh,Sagopshi,Sagopshin,Sagopsji,Сагопши;P;PPL;RU;Russian Federation;;19;;;;11848;;397;Europe/Moscow;2012-08-04;Russian Federation;43.48515, 44.59063
499649;Sabnova;Sabnova;Sabnova,Сабнова;P;PPL;RU;Russian Federation;;17;;;;3598;;296;Europe/Moscow;2019-04-10;Russian Federation;42.06316, 48.25326
500060;Ryazanskaya;Ryazanskaya;Rayazanskaya,Riazanskaia,Riazanskaya,Riazánskaya,Rjazans'ka,Rjazanskaja,Ryazanskaya,Ryazanskoye,Рязанская,Рязанська,Рјазанскаја,Ռյազանսկայա;P;PPL;RU;Russian Federation;;38;;;;5157;;65;Europe/Moscow;2012-01-17;Russian Federation;44.95528, 39.58894
501666;Rogachëvo;Rogachevo;Rogachevo,Rogachjovo,Rogachëvo,Rogatsjevo,Рогачево,Рогачёво;P;PPL;RU;Russian Federation;;47;;;;3379;;129;Europe/Moscow;2014-07-23;Russian Federation;56.43333, 37.16667
502185;Remontnoye;Remontnoye;Dzhurak,Remontnoe,Remontnoje,Remontnoye,Ремонтное;P;PPLA2;RU;Russian Federation;;61;;;;7374;;110;Europe/Moscow;2019-08-26;Russian Federation;46.5614, 43.6501
504000;Pushkino;Pushkino;Pushkino,Pusjkino,Urbakh,Пушкино;P;PPL;RU;Russian Federation;;67;;;;2728;;69;Europe/Saratov;2014-06-27;Russian Federation;51.235, 46.97417
505014;Priyutovo;Priyutovo;Prijutovo,Priyutovo,Приютово;P;PPL;RU;Russian Federation;;08;;;;20847;;295;Asia/Yekaterinburg;2012-01-17;Russian Federation;53.9, 53.93333
507599;Pokrov;Pokrov;Pakrou,Pokrov,Pokrow,bo ke luo fu,bwkrwf,pokeulopeu,pwkrwf,Пакроў,Покров,بوكروف,پوکروف,波克羅夫,포크로프;P;PPL;RU;Russian Federation;;83;;;;15867;;132;Europe/Moscow;2019-09-05;Russian Federation;55.91797, 39.17242
509026;Plesetsk;Plesetsk;Pleseck,Plesetsk,Pleszeck,Pljeseck,Плесецк;P;PPLA2;RU;Russian Federation;;06;;;;10870;;130;Europe/Moscow;2024-02-08;Russian Federation;62.71165, 40.29104
509926;Petrovskiy;Petrovskiy;Petrovskaya,Petrovskii,Petrovskij,Petrovskiy,Петровский;P;PPL;RU;Russian Federation;;21;;;;2943;;117;Europe/Moscow;2012-01-17;Russian Federation;56.6421, 40.32026
509985;Petrovskaya;Petrovskaya;Petrovskaja,Petrovskaya,Петровская;P;PPL;RU;Russian Federation;;38;;;;13340;;2;Europe/Moscow;2012-01-17;Russian Federation;45.43139, 37.955
510808;Pervouralsk;Pervouralsk;Pervoural'sk,Pervoural'skiy,Pervouraljsk,Pervouralsk,Pervouralszk,Pervoural’sk,Pervoural’skiy,Perwouralsk,byrfwralsk,di yi wu la er si ke,Первоуральск,Первоураљск,بيرفورالسك,第一烏拉爾斯克;P;PPL;RU;Russian Federation;;71;;;;133600;;352;Asia/Yekaterinburg;2023-05-29;Russian Federation;56.90528, 59.94361
511437;Perelëshino;Pereleshino;Pereleshino,Perelesjino,Perelëshino,Перелëшино;P;PPL;RU;Russian Federation;;86;;;;3795;;172;Europe/Moscow;2023-07-11;Russian Federation;51.7378, 40.1375
515003;Orenburg;Orenburg;Arehnburg,Arenpur,Chkalov,Oremburgo,Orenbourg,Orenburg,Orenburg osh,Orenburga,Orenburgas,Orenburgo,Orenburgum,Orenburq,Orynbor,REN,Tschkalow,ao lun bao,awrnbrg,awrnbrgh,awrnbwrg,awrynbwrgh,olenbuleukeu,orenabarga,orenburgi,orenburuku,xo re nburk,yrymbur,yrynbur,Ăренпур,Арэнбург,Оренбург,Оренбург ош,Орынбор,Чкалов,Ырымбур,Ырынбур,Օրենբուրգ,אורנבורג,أورنبرغ,أورينبورغ,اورنبرگ,اورنبورگ,ओरेनबर्ग,โอเรนบุร์ก,ორენბურგი,オレンブルク,奥伦堡,오렌부르크;P;PPLA;RU;Russian Federation;;55;;;;564773;;107;Asia/Yekaterinburg;2022-10-15;Russian Federation;51.7727, 55.0988
515186;Opalikha;Opalikha;Opalikha,Опалиха;P;PPL;RU;Russian Federation;;47;;;;5081;;188;Europe/Moscow;2012-01-17;Russian Federation;55.82593, 37.25278
515854;Oktyabr’skiy;Oktyabr'skiy;Oktjabr'skij,Oktjabrskij,Oktyabr'skiy,Oktyabr’skiy,Pervomayskiy,Октябрьский;P;PPLA2;RU;Russian Federation;;06;;;;0;;73;Europe/Moscow;2024-02-08;Russian Federation;61.08934, 43.17177
515873;Oktyabr’skiy;Oktyabr'skiy;Oktjabr'skij,Oktyabr'skiy,Oktyabrsky,Oktyabr’skiy,Октябрьский;P;PPL;RU;Russian Federation;;47;;;;11000;;125;Europe/Moscow;2015-06-03;Russian Federation;55.60806, 37.97738
518337;Novopodrezkovo;Novopodrezkovo;Novopodrezkovo,Новоподрезково;P;PPL;RU;Russian Federation;;47;;;;10271;;190;Europe/Moscow;2012-01-17;Russian Federation;55.93972, 37.34417
518621;Novomalorossiyskaya;Novomalorossiyskaya;Grazhdanskaya,Novomalorossijskaja,Novomalorossiskaya,Novomalorossiyskaya,Novomyshastovskaya,Новомалороссийская;P;PPL;RU;Russian Federation;;38;;;;5867;;41;Europe/Moscow;2012-01-17;Russian Federation;45.63483, 39.89481
520204;Nizhnyaya Tura;Nizhnyaya Tura;Anatri Tura,Nijniaia Toura,Nijniaïa Toura,Nijnjaja Tura,Nijnyaya Tura,Nischnjaja Tura,Nizhnaja Tura,Nizhnaya Tura,Nizhniaya Tura,Nizhnja Tura,Nizhnjaja Tura,Nizhnyaya Tura,Nizjnjaja Toera,Nizjnjaja Tura,Nizniagia Toura,Nizniaja Tura,Niznjaja Tura,Niĵnjaja Tura,Niżniaja Tura,Nižnjaja Tura,Nižnjaja Тurа,Nízhniaya Turá,nyjnyaya twra,nyzhnyaya twra,xia tu la,Νίζνιαγια Τουρά,Анатри Турă,Нижня Тура,Нижняя Тура,Нижњаја Тура,Ніжняя Тура,Түбән Түре,نيجنيايا تورا,نیژنیایا تورا,下圖拉;P;PPL;RU;Russian Federation;;71;;;;22600;;202;Asia/Yekaterinburg;2019-09-05;Russian Federation;58.6293, 59.8118
521509;Nikol’skoye;Nikol'skoye;Lomkka,Nikol'skoe,Nikol'skoye,Nikolskoje,Nikol’skoye,Никольское;P;PPL;RU;Russian Federation;;42;;;;19280;;24;Europe/Moscow;2016-12-18;Russian Federation;59.70056, 30.78472
524473;Mumra;Mumra;Moumra Premysel,Mumra,Мумра;P;PPL;RU;Russian Federation;;07;;;;2372;;-25;Europe/Astrakhan;2019-07-14;Russian Federation;45.77251, 47.65398
525162;Morozovsk;Morozovsk;Marozausk,Morosowsk,Morosowski,Morosowskij,Morozovs'k,Morozovsk,Morozovskaya,Morozovskiy,Morozowsk,Morózovsk,Mrozowsk,mo luo zuo fu si ke,mwrwzwfsk,Марозаўск,Морозовск,Морозовск балһсн,Морозовськ,Մորոզովսկ,موروزوفسك,موروزوفسک,莫羅佐夫斯克;P;PPLA2;RU;Russian Federation;;61;;;;29289;;73;Europe/Moscow;2019-09-05;Russian Federation;48.35502, 41.82627
526489;Mindyak;Mindyak;Mindjak,Mindyak,Миндяк;P;PPL;RU;Russian Federation;;08;;;;2955;;516;Asia/Yekaterinburg;2012-01-17;Russian Federation;54.0231, 58.7891
527191;Michurinsk;Michurinsk;Koslov,Kozlov,Michurins'k,Michurinsk,Michurynsk,Michúrinsk,Miciurinsk,Micurinsk,Miczurynsk,Miczuryńsk,Mitchourinsk,Mitjurinsk,Mitschurinsk,Mitschurnisk,Mitsjoerinsk,Mitsjurinsk,Mitsurinsk,Mitxurinsk,Mitxúrinsk,Mitšurinsk,Miçurinsk,Miĉurinsk,Mičurinsk,mi qiu lin si ke,michulinseukeu,michurinsuku,mychwrnsk,mychwrynsk,mytshwrynsk,Мичуринск,Мічурынск,Мічурінськ,ميتشورينسك,میچورنسک,میچورینسک,ミチュリンスク,米丘林斯克,미추린스크;P;PPL;RU;Russian Federation;;72;;;;93499;;152;Europe/Moscow;2019-09-05;Russian Federation;52.8978, 40.4907
527579;Mendeleyevsk;Mendeleyevsk;Bondyushskiy Zavod,Bondyuzhski Zavod,Bondyuzhskiy,Bondyuzhskiy Zavod,Mendeleevsk,Mendelejevsk,Mendeleyevsk,Менделеевск;P;PPL;RU;Russian Federation;;73;;;;22969;;101;Europe/Moscow;2012-01-17;Russian Federation;55.90819, 52.29047
529608;Manaskent;Manaskent;Manaskent,Manass-Kent,Манаскент;P;PPL;RU;Russian Federation;;17;;;;4577;;37;Europe/Moscow;2012-01-17;Russian Federation;42.7402, 47.6914
533143;Luza;Luza;Luza,Луза;P;PPLA2;RU;Russian Federation;;33;;;;11935;;90;Europe/Kirov;2024-01-09;Russian Federation;60.62634, 47.2644
533484;Lukino;Lukino;Loukino,Lukino,lu ji nuo_,lwkynw  rwsyh,Лукино,Лукіно,Լուկինո,لوکینو، روسیه,卢基诺_;P;PPL;RU;Russian Federation;;51;;;;3619;;76;Europe/Moscow;2019-02-21;Russian Federation;56.44183, 43.62932
535113;Lipin Bor;Lipin Bor;Lipin Bor,Липин Бор;P;PPL;RU;Russian Federation;;85;;;;3771;;133;Europe/Moscow;2012-04-05;Russian Federation;60.263, 37.9785
538416;Kushchyovskaya;Kushchyovskaya;Kuschewskaja,Kuschtschewskaja,Kushchevskaya,Kushchyovskaya,Kushchëvskaya,Kushhjovskaja,Kusjtsjevskaja,Кущёвская;P;PPLA2;RU;Russian Federation;;38;;;;29915;;13;Europe/Moscow;2022-09-16;Russian Federation;46.5599, 39.6321
539369;Kultayevo;Kultayevo;Kultaevo,Kultajevo,Kultayevo,Култаево;P;PPL;RU;Russian Federation;;90;;;;4235;;120;Asia/Yekaterinburg;2019-08-13;Russian Federation;57.8948, 55.9378
539946;Kuchugury;Kuchugury;Kuchuguri,Kuchugury,Kucuguri,Kutsjugury,Kutxuguri,Kuĉuguri,kwchwqwry,Кучугури,Кучугуры,Կուչուգուրի,کوچوقوری;P;PPL;RU;Russian Federation;;38;;;;2471;;5;Europe/Moscow;2012-01-17;Russian Federation;45.40702, 36.95586
540259;Krym;Krym;Krym,Крым;P;PPL;RU;Russian Federation;;61;;;;4475;;48;Europe/Moscow;2012-01-17;Russian Federation;47.30025, 39.51637
541826;Krasnyy Bor;Krasnyy Bor;Bor,Krasni Bor,Krasnij Bor,Krasniy Bor,Krasnoi Bor,Krasny Bor,Krasnyj Bor,Krasnyy Bor,Krasnõi Bor,Krasnıy Bor,Punaporu,hong bo er_,krasny bwr  rwsyh,Красни Бор,Красний Бор,Красны Бор,Красный Бор,Կրասնիյ Բոր,کراسنی بور، روسیه,红博尔_;P;PPL;RU;Russian Federation;;42;;;;4852;;48;Europe/Moscow;2013-11-10;Russian Federation;59.68194, 30.66806
542312;Krasnokumskoye;Krasnokumskoye;Krasnaya Slobodka,Krasnokumskoe,Krasnokumskoje,Krasnokumskoye,Краснокумское;P;PPL;RU;Russian Federation;;70;;;;13630;;247;Europe/Moscow;2012-01-17;Russian Federation;44.17806, 43.50194
542788;Krasnaya Gora;Krasnaya Gora;Krasnaja Gora,Krasnaya Gora,Красная Гора;P;PPLA2;RU;Russian Federation;;10;;;;6468;;144;Europe/Moscow;2023-03-08;Russian Federation;52.9995, 31.6023
545353;Konosha;Konosha;Konosha,Konosja,Коноша;P;PPLA2;RU;Russian Federation;;06;;;;12383;;203;Europe/Moscow;2024-02-08;Russian Federation;60.97306, 40.26322
545400;Konokovo;Konokovo;Kanokovo,Konokovo,Коноково;P;PPL;RU;Russian Federation;;38;;;;7507;;238;Europe/Moscow;2012-01-17;Russian Federation;44.8616, 41.3266
546374;Kolobovo;Kolobovo;Kolobovo,Колобово;P;PPL;RU;Russian Federation;;21;;;;2910;;109;Europe/Moscow;2012-01-17;Russian Federation;56.70199, 41.34173
546579;Koksovyy;Koksovyy;Koksovyj,Koksovyy,Коксовый;P;PPL;RU;Russian Federation;;61;;;;8458;;87;Europe/Moscow;2019-01-09;Russian Federation;48.19742, 40.64325
548302;Kirya;Kirya;Kirja,Kirya,Киря;P;PPL;RU;Russian Federation;;16;;;;2402;;216;Europe/Moscow;2012-01-17;Russian Federation;55.08102, 46.86091
550846;Khadyzhensk;Khadyzhensk;Chadyschensk,Chadyzensk,Chadyżensk,Chadyžensk,Hadijensk,Hadizensk,Hadižensk,Hadyzensk,Hadyžensk,Jadyzhensk,Khadijensk,Khadizhens'k,Khadizhensk,Khadyjensk,Khadyzhehnsk,Khadyzhensk,Khadyzhenskaya,Khadyzhenskiy,Khadyzhensky,Khadyzhy,Khadyzjensk,Khadíjensk,Khuydyzhuy,Xadijensk,Xadıjensk,ha de ren si ke,khadyjynsk,khadyzhnsk,Ĥadiĵensk,Хадиженск,Хадиженськ,Хадыженск,Хадыженск балһсн,Хадыжэнск,Хъыдыжъы,خاديجينسك,خادیژنسک,哈德任斯克;P;PPL;RU;Russian Federation;;38;;;;21685;;113;Europe/Moscow;2019-09-05;Russian Federation;44.4258, 39.5362
551487;Kazan;Kazan;Casanum,Caza,Cazã,KZN,Kaasan,Kasa,Kasan,Kasã,Kazan,Kazan',Kazan' osh,Kazana,Kazane,Kazani,Kazanj,Kazano,Kazanė,Kazan’,Kazań,Kazaņa,Kazaň,Kazán,Khuazan,Khusan,Kozan',Kuazan,Kuzon,Qazan,Qozon,ka shan,kajan,kajhana,kazan,kazana,kha san,qazan,Καζάν,Казан,Казань,Казань ош,Казањ,Каꙁанъ,Козань,Кузон,Къазан,Озаҥ,Хусан,Хъазан,Қазан,Ҡazan,Ҡазан,Կազան,קאזאן,قازان,كازان,کازان,कझान,काज़ान,คาซาน,ყაზანი,カザン,喀山,카잔;P;PPLA;RU;Russian Federation;;73;862913;;;1243500;;61;Europe/Moscow;2023-04-08;Russian Federation;55.78874, 49.12214
551732;Katyn';Katyn';Katyn',Катынь;P;PPL;RU;Russian Federation;;69;;;;1737;;183;Europe/Moscow;2010-06-08;Russian Federation;54.77455, 31.69041
552555;Kardzhin;Kardzhin;Kardzhin,Kardzjin,Карджин;P;PPL;RU;Russian Federation;;68;;;;3154;;367;Europe/Moscow;2012-01-17;Russian Federation;43.27368, 44.29075
553233;Kanadey;Kanadey;Kanadej,Kanadey,Канадей;P;PPL;RU;Russian Federation;;81;;;;2076;;97;Europe/Ulyanovsk;2016-10-16;Russian Federation;53.16786, 47.52644
557710;Gvardeysk;Gvardeysk;Gvardeiskas,Gvardejsk,Gvardeysk,Gwardeisk,Gwardiejsk,Tapiau,Tapyau,Tepliava,geubaleudeiseukeu,gvardejsk,Гвардейск,Гвардејск,그바르데이스크;P;PPLA2;RU;Russian Federation;;23;;;;13088;;10;Europe/Kaliningrad;2016-03-09;Russian Federation;54.64772, 21.06513
